type;name;data;unit
ValueBox;01SHUTTER;1,4800000000000002;us
ValueBox;02SHUTTER;126,5;us
ValueBox;Measrate;0,0001;kHz

MeasSignale
Zeitstempel [ms];01DIST1 [mm];02DIST1 [mm];01DIST1_PEAK [mm];02DIST1_PEAK [mm];01INTENSITY1 [%];02INTENSITY1 [%]
40,0700;6,72200;2147483396,00000;0,06787;2147483396,00000;0,397;0,000
40,0800;6,72135;2147483396,00000;0,06804;2147483396,00000;0,399;0,000
40,0900;6,72071;2147483396,00000;0,06817;2147483396,00000;0,400;0,000
40,1000;6,72007;2147483396,00000;0,06831;2147483396,00000;0,397;0,000
40,1100;6,71944;2147483396,00000;0,06841;2147483396,00000;0,398;0,000
40,1200;6,71881;2147483396,00000;0,06851;2147483396,00000;0,398;0,000
40,1300;6,71820;2147483396,00000;0,06861;2147483396,00000;0,398;0,000
40,1400;6,71759;2147483396,00000;0,06870;2147483396,00000;0,401;0,000
40,1500;6,71697;2147483396,00000;0,06877;2147483396,00000;0,399;0,000
40,1600;6,71636;2147483396,00000;0,06887;2147483396,00000;0,399;0,000
40,1700;6,71577;2147483396,00000;0,06892;2147483396,00000;0,400;0,000
40,1800;6,71518;2147483396,00000;0,06898;2147483396,00000;0,401;0,000
40,1900;6,71463;2147483396,00000;0,06900;2147483396,00000;0,400;0,000
40,2000;6,71405;2147483396,00000;0,06908;2147483396,00000;0,398;0,000
40,2100;6,71349;2147483396,00000;0,06918;2147483396,00000;0,397;0,000
40,2200;6,71293;2147483396,00000;0,06924;2147483396,00000;0,396;0,000
40,2300;6,71235;2147483396,00000;0,06935;2147483396,00000;0,398;0,000
40,2400;6,71179;2147483396,00000;0,06945;2147483396,00000;0,397;0,000
40,2500;6,71120;2147483396,00000;0,06960;2147483396,00000;0,397;0,000
40,2600;6,71061;2147483396,00000;0,06977;2147483396,00000;0,396;0,000
40,2700;6,71002;2147483396,00000;0,06994;2147483396,00000;0,397;0,000
40,2800;6,70944;2147483396,00000;0,07008;2147483396,00000;0,395;0,000
40,2900;6,70884;2147483396,00000;0,07024;2147483396,00000;0,392;0,000
40,3000;6,70825;2147483396,00000;0,07037;2147483396,00000;0,390;0,000
40,3100;6,70763;2147483396,00000;0,07056;2147483396,00000;0,391;0,000
40,3200;6,70702;2147483396,00000;0,07070;2147483396,00000;0,388;0,000
40,3300;6,70638;2147483396,00000;0,07091;2147483396,00000;0,389;0,000
40,3400;6,70573;2147483396,00000;0,07109;2147483396,00000;0,391;0,000
40,3500;6,70510;2147483396,00000;0,07124;2147483396,00000;0,392;0,000
40,3600;6,70449;2147483396,00000;0,07135;2147483396,00000;0,393;0,000
40,3700;6,70385;2147483396,00000;0,07149;2147483396,00000;0,393;0,000
40,3800;6,70321;2147483396,00000;0,07165;2147483396,00000;0,396;0,000
40,3900;6,70260;2147483396,00000;0,07174;2147483396,00000;0,396;0,000
40,4000;6,70199;2147483396,00000;0,07184;2147483396,00000;0,397;0,000
40,4100;6,70140;2147483396,00000;0,07190;2147483396,00000;0,398;0,000
40,4200;6,70084;2147483396,00000;0,07191;2147483396,00000;0,400;0,000
40,4300;6,70025;2147483396,00000;0,07198;2147483396,00000;0,400;0,000
40,4400;6,69964;2147483396,00000;0,07210;2147483396,00000;0,401;0,000
40,4500;6,69904;2147483396,00000;0,07219;2147483396,00000;0,400;0,000
40,4600;6,69844;2147483396,00000;0,07229;2147483396,00000;0,401;0,000
40,4700;6,69787;2147483396,00000;0,07231;2147483396,00000;0,402;0,000
40,4800;6,69731;2147483396,00000;0,07233;2147483396,00000;0,400;0,000
40,4900;6,69674;2147483396,00000;0,07235;2147483396,00000;0,402;0,000
40,5000;6,69618;2147483396,00000;0,07239;2147483396,00000;0,404;0,000
40,5100;6,69557;2147483396,00000;0,07250;2147483396,00000;0,403;0,000
40,5200;6,69499;2147483396,00000;0,07256;2147483396,00000;0,402;0,000
40,5300;6,69440;2147483396,00000;0,07262;2147483396,00000;0,404;0,000
40,5400;6,69381;2147483396,00000;0,07266;2147483396,00000;0,404;0,000
40,5500;6,69319;2147483396,00000;0,07275;2147483396,00000;0,405;0,000
40,5600;6,69254;2147483396,00000;0,07285;2147483396,00000;0,404;0,000
40,5700;6,69187;2147483396,00000;0,07298;2147483396,00000;0,404;0,000
40,5800;6,69118;2147483396,00000;0,07311;2147483396,00000;0,403;0,000
40,5900;6,69052;2147483396,00000;0,07320;2147483396,00000;0,399;0,000
40,6000;6,68988;2147483396,00000;0,07328;2147483396,00000;0,400;0,000
40,6100;6,68920;2147483396,00000;0,07341;2147483396,00000;0,397;0,000
40,6200;6,68855;2147483396,00000;0,07353;2147483396,00000;0,396;0,000
40,6300;6,68784;2147483396,00000;0,07371;2147483396,00000;0,396;0,000
40,6400;6,68715;2147483396,00000;0,07390;2147483396,00000;0,395;0,000
40,6500;6,68647;2147483396,00000;0,07407;2147483396,00000;0,394;0,000
40,6600;6,68579;2147483396,00000;0,07423;2147483396,00000;0,395;0,000
40,6700;6,68511;2147483396,00000;0,07440;2147483396,00000;0,393;0,000
40,6800;6,68441;2147483396,00000;0,07457;2147483396,00000;0,395;0,000
40,6900;6,68372;2147483396,00000;0,07478;2147483396,00000;0,394;0,000
40,7000;6,68303;2147483396,00000;0,07494;2147483396,00000;0,396;0,000
40,7100;6,68236;2147483396,00000;0,07512;2147483396,00000;0,398;0,000
40,7200;6,68171;2147483396,00000;0,07528;2147483396,00000;0,400;0,000
40,7300;6,68106;2147483396,00000;0,07544;2147483396,00000;0,401;0,000
40,7400;6,68039;2147483396,00000;0,07563;2147483396,00000;0,400;0,000
40,7500;6,67972;2147483396,00000;0,07582;2147483396,00000;0,402;0,000
40,7600;6,67903;2147483396,00000;0,07602;2147483396,00000;0,402;0,000
40,7700;6,67837;2147483396,00000;0,07613;2147483396,00000;0,401;0,000
40,7800;6,67769;2147483396,00000;0,07629;2147483396,00000;0,403;0,000
40,7900;6,67704;2147483396,00000;0,07642;2147483396,00000;0,403;0,000
40,8000;6,67635;2147483396,00000;0,07657;2147483396,00000;0,403;0,000
40,8100;6,67566;2147483396,00000;0,07672;2147483396,00000;0,407;0,000
40,8200;6,67495;2147483396,00000;0,07689;2147483396,00000;0,405;0,000
40,8300;6,67427;2147483396,00000;0,07700;2147483396,00000;0,404;0,000
40,8400;6,67356;2147483396,00000;0,07717;2147483396,00000;0,406;0,000
40,8500;6,67287;2147483396,00000;0,07730;2147483396,00000;0,403;0,000
40,8600;6,67215;2147483396,00000;0,07748;2147483396,00000;0,405;0,000
40,8700;6,67144;2147483396,00000;0,07763;2147483396,00000;0,405;0,000
40,8800;6,67074;2147483396,00000;0,07776;2147483396,00000;0,403;0,000
40,8900;6,67005;2147483396,00000;0,07789;2147483396,00000;0,402;0,000
40,9000;6,66939;2147483396,00000;0,07798;2147483396,00000;0,401;0,000
40,9100;6,66870;2147483396,00000;0,07814;2147483396,00000;0,400;0,000
40,9200;6,66803;2147483396,00000;0,07826;2147483396,00000;0,404;0,000
40,9300;6,66733;2147483396,00000;0,07843;2147483396,00000;0,401;0,000
40,9400;6,66666;2147483396,00000;0,07854;2147483396,00000;0,400;0,000
40,9500;6,66598;2147483396,00000;0,07867;2147483396,00000;0,393;0,000
40,9600;6,66533;2147483396,00000;0,07877;2147483396,00000;0,401;0,000
40,9700;6,66467;2147483396,00000;0,07889;2147483396,00000;0,394;0,000
40,9800;6,66405;2147483396,00000;0,07901;2147483396,00000;0,396;0,000
40,9900;6,66340;2147483396,00000;0,07916;2147483396,00000;0,389;0,000
41,0000;6,66277;2147483396,00000;0,07925;2147483396,00000;0,393;0,000
41,0100;6,66214;2147483396,00000;0,07935;2147483396,00000;0,395;0,000
41,0200;6,66150;2147483396,00000;0,07949;2147483396,00000;0,396;0,000
41,0300;6,66086;2147483396,00000;0,07962;2147483396,00000;0,395;0,000
41,0400;6,66019;2147483396,00000;0,07980;2147483396,00000;0,396;0,000
41,0500;6,65952;2147483396,00000;0,07995;2147483396,00000;0,396;0,000
41,0600;6,65885;2147483396,00000;0,08009;2147483396,00000;0,397;0,000
41,0700;6,65820;2147483396,00000;0,08016;2147483396,00000;0,399;0,000
41,0800;6,65753;2147483396,00000;0,08027;2147483396,00000;0,401;0,000
41,0900;6,65688;2147483396,00000;0,08036;2147483396,00000;0,402;0,000
41,1000;6,65619;2147483396,00000;0,08052;2147483396,00000;0,402;0,000
41,1100;6,65555;2147483396,00000;0,08062;2147483396,00000;0,403;0,000
41,1200;6,65489;2147483396,00000;0,08072;2147483396,00000;0,403;0,000
41,1300;6,65424;2147483396,00000;0,08077;2147483396,00000;0,404;0,000
41,1400;6,65358;2147483396,00000;0,08084;2147483396,00000;0,405;0,000
41,1500;6,65296;2147483396,00000;0,08086;2147483396,00000;0,405;0,000
41,1600;6,65230;2147483396,00000;0,08096;2147483396,00000;0,408;0,000
41,1700;6,65165;2147483396,00000;0,08101;2147483396,00000;0,405;0,000
41,1800;6,65102;2147483396,00000;0,08102;2147483396,00000;0,403;0,000
41,1900;6,65039;2147483396,00000;0,08102;2147483396,00000;0,404;0,000
41,2000;6,64979;2147483396,00000;0,08100;2147483396,00000;0,403;0,000
41,2100;6,64917;2147483396,00000;0,08100;2147483396,00000;0,405;0,000
41,2200;6,64852;2147483396,00000;0,08104;2147483396,00000;0,405;0,000
41,2300;6,64788;2147483396,00000;0,08108;2147483396,00000;0,403;0,000
41,2400;6,64726;2147483396,00000;0,08111;2147483396,00000;0,404;0,000
41,2500;6,64662;2147483396,00000;0,08112;2147483396,00000;0,405;0,000
41,2600;6,64600;2147483396,00000;0,08114;2147483396,00000;0,403;0,000
41,2700;6,64535;2147483396,00000;0,08116;2147483396,00000;0,403;0,000
41,2800;6,64472;2147483396,00000;0,08117;2147483396,00000;0,400;0,000
41,2900;6,64408;2147483396,00000;0,08119;2147483396,00000;0,398;0,000
41,3000;6,64347;2147483396,00000;0,08114;2147483396,00000;0,400;0,000
41,3100;6,64288;2147483396,00000;0,08107;2147483396,00000;0,401;0,000
41,3200;6,64234;2147483396,00000;0,08096;2147483396,00000;0,401;0,000
41,3300;6,64184;2147483396,00000;0,08080;2147483396,00000;0,394;0,000
41,3400;6,64138;2147483396,00000;0,08061;2147483396,00000;0,401;0,000
41,3500;6,64094;2147483396,00000;0,08040;2147483396,00000;0,397;0,000
41,3600;6,64055;2147483396,00000;0,08016;2147483396,00000;0,403;0,000
41,3700;6,64021;2147483396,00000;0,07986;2147483396,00000;0,399;0,000
41,3800;6,63993;2147483396,00000;0,07951;2147483396,00000;0,386;0,000
41,3900;6,63967;2147483396,00000;0,07914;2147483396,00000;0,396;0,000
41,4000;6,63946;2147483396,00000;0,07874;2147483396,00000;0,393;0,000
41,4100;6,63929;2147483396,00000;0,07830;2147483396,00000;0,397;0,000
41,4200;6,63916;2147483396,00000;0,07781;2147483396,00000;0,391;0,000
41,4300;6,63908;2147483396,00000;0,07729;2147483396,00000;0,392;0,000
41,4400;6,63901;2147483396,00000;0,07675;2147483396,00000;0,394;0,000
41,4500;6,63899;2147483396,00000;0,07619;2147483396,00000;0,393;0,000
41,4600;6,63897;2147483396,00000;0,07565;2147483396,00000;0,393;0,000
41,4700;6,63897;2147483396,00000;0,07508;2147483396,00000;0,393;0,000
41,4800;6,63899;2147483396,00000;0,07452;2147483396,00000;0,390;0,000
41,4900;6,63899;2147483396,00000;0,07395;2147483396,00000;0,394;0,000
41,5000;6,63899;2147483396,00000;0,07338;2147483396,00000;0,395;0,000
41,5100;6,63899;2147483396,00000;0,07282;2147483396,00000;0,392;0,000
41,5200;6,63899;2147483396,00000;0,07223;2147483396,00000;0,395;0,000
41,5300;6,63899;2147483396,00000;0,07164;2147483396,00000;0,392;0,000
41,5400;6,63900;2147483396,00000;0,07105;2147483396,00000;0,391;0,000
41,5500;6,63900;2147483396,00000;0,07047;2147483396,00000;0,393;0,000
41,5600;6,63899;2147483396,00000;0,06987;2147483396,00000;0,394;0,000
41,5700;6,63899;2147483396,00000;0,06928;2147483396,00000;0,396;0,000
41,5800;6,63900;2147483396,00000;0,06865;2147483396,00000;0,395;0,000
41,5900;6,63900;2147483396,00000;0,06804;2147483396,00000;0,394;0,000
41,6000;6,63901;2147483396,00000;0,06741;2147483396,00000;0,392;0,000
41,6100;6,63901;2147483396,00000;0,06676;2147483396,00000;0,393;0,000
41,6200;6,63901;2147483396,00000;0,06613;2147483396,00000;0,393;0,000
41,6300;6,63900;2147483396,00000;0,06551;2147483396,00000;0,392;0,000
41,6400;6,63899;2147483396,00000;0,06487;2147483396,00000;0,393;0,000
41,6500;6,63900;2147483396,00000;0,06424;2147483396,00000;0,394;0,000
41,6600;6,63901;2147483396,00000;0,06363;2147483396,00000;0,394;0,000
41,6700;6,63901;2147483396,00000;0,06302;2147483396,00000;0,393;0,000
41,6800;6,63901;2147483396,00000;0,06243;2147483396,00000;0,394;0,000
41,6900;6,63901;2147483396,00000;0,06187;2147483396,00000;0,394;0,000
41,7000;6,63900;2147483396,00000;0,06128;2147483396,00000;0,395;0,000
41,7100;6,63902;2147483396,00000;0,06066;2147483396,00000;0,395;0,000
41,7200;6,63904;2147483396,00000;0,06007;2147483396,00000;0,391;0,000
41,7300;6,63905;2147483396,00000;0,05947;2147483396,00000;0,390;0,000
41,7400;6,63904;2147483396,00000;0,05889;2147483396,00000;0,392;0,000
41,7500;6,63903;2147483396,00000;0,05833;2147483396,00000;0,393;0,000
41,7600;6,63902;2147483396,00000;0,05777;2147483396,00000;0,394;0,000
41,7700;6,63902;2147483396,00000;0,05721;2147483396,00000;0,395;0,000
41,7800;6,63903;2147483396,00000;0,05660;2147483396,00000;0,393;0,000
41,7900;6,63904;2147483396,00000;0,05602;2147483396,00000;0,393;0,000
41,8000;6,63902;2147483396,00000;0,05543;2147483396,00000;0,393;0,000
41,8100;6,63900;2147483396,00000;0,05483;2147483396,00000;0,391;0,000
41,8200;6,63897;2147483396,00000;0,05422;2147483396,00000;0,394;0,000
41,8300;6,63897;2147483396,00000;0,05357;2147483396,00000;0,393;0,000
41,8400;6,63898;2147483396,00000;0,05290;2147483396,00000;0,392;0,000
41,8500;6,63899;2147483396,00000;0,05221;2147483396,00000;0,393;0,000
41,8600;6,63900;2147483396,00000;0,05155;2147483396,00000;0,393;0,000
41,8700;6,63899;2147483396,00000;0,05091;2147483396,00000;0,392;0,000
41,8800;6,63898;2147483396,00000;0,05023;2147483396,00000;0,395;0,000
41,8900;6,63896;2147483396,00000;0,04959;2147483396,00000;0,393;0,000
41,9000;6,63898;2147483396,00000;0,04888;2147483396,00000;0,393;0,000
41,9100;6,63900;2147483396,00000;0,04818;2147483396,00000;0,391;0,000
41,9200;6,63902;2147483396,00000;0,04750;2147483396,00000;0,394;0,000
41,9300;6,63902;2147483396,00000;0,04682;2147483396,00000;0,393;0,000
41,9400;6,63901;2147483396,00000;0,04614;2147483396,00000;0,393;0,000
41,9500;6,63900;2147483396,00000;0,04545;2147483396,00000;0,393;0,000
41,9600;6,63902;2147483396,00000;0,04475;2147483396,00000;0,393;0,000
41,9700;6,63904;2147483396,00000;0,04407;2147483396,00000;0,393;0,000
41,9800;6,63907;2147483396,00000;0,04340;2147483396,00000;0,393;0,000
41,9900;6,63907;2147483396,00000;0,04274;2147483396,00000;0,393;0,000
42,0000;6,63906;2147483396,00000;0,04209;2147483396,00000;0,393;0,000
42,0100;6,63906;2147483396,00000;0,04142;2147483396,00000;0,393;0,000
42,0200;6,63906;2147483396,00000;0,04075;2147483396,00000;0,391;0,000
42,0300;6,63907;2147483396,00000;0,04006;2147483396,00000;0,395;0,000
42,0400;6,63908;2147483396,00000;0,03941;2147483396,00000;0,395;0,000
42,0500;6,63909;2147483396,00000;0,03873;2147483396,00000;0,394;0,000
42,0600;6,63907;2147483396,00000;0,03808;2147483396,00000;0,392;0,000
42,0700;6,63905;2147483396,00000;0,03739;2147483396,00000;0,394;0,000
42,0800;6,63904;2147483396,00000;0,03670;2147483396,00000;0,395;0,000
42,0900;6,63905;2147483396,00000;0,03599;2147483396,00000;0,394;0,000
42,1000;6,63905;2147483396,00000;0,03530;2147483396,00000;0,393;0,000
42,1100;6,63906;2147483396,00000;0,03460;2147483396,00000;0,395;0,000
42,1200;6,63907;2147483396,00000;0,03390;2147483396,00000;0,392;0,000
42,1300;6,63907;2147483396,00000;0,03319;2147483396,00000;0,392;0,000
42,1400;6,63907;2147483396,00000;0,03248;2147483396,00000;0,394;0,000
42,1500;6,63907;2147483396,00000;0,03178;2147483396,00000;0,395;0,000
42,1600;6,63907;2147483396,00000;0,03109;2147483396,00000;0,395;0,000
42,1700;6,63906;2147483396,00000;0,03042;2147483396,00000;0,394;0,000
42,1800;6,63905;2147483396,00000;0,02974;2147483396,00000;0,392;0,000
42,1900;6,63904;2147483396,00000;0,02907;2147483396,00000;0,393;0,000
42,2000;6,63902;2147483396,00000;0,02837;2147483396,00000;0,394;0,000
42,2100;6,63902;2147483396,00000;0,02770;2147483396,00000;0,395;0,000
42,2200;6,63903;2147483396,00000;0,02701;2147483396,00000;0,393;0,000
42,2300;6,63904;2147483396,00000;0,02636;2147483396,00000;0,394;0,000
42,2400;6,63905;2147483396,00000;0,02571;2147483396,00000;0,391;0,000
42,2500;6,63905;2147483396,00000;0,02509;2147483396,00000;0,393;0,000
42,2600;6,63904;2147483396,00000;0,02443;2147483396,00000;0,393;0,000
42,2700;6,63902;2147483396,00000;0,02380;2147483396,00000;0,391;0,000
42,2800;6,63901;2147483396,00000;0,02317;2147483396,00000;0,394;0,000
42,2900;6,63900;2147483396,00000;0,02254;2147483396,00000;0,393;0,000
42,3000;6,63900;2147483396,00000;0,02190;2147483396,00000;0,395;0,000
42,3100;6,63900;2147483396,00000;0,02123;2147483396,00000;0,394;0,000
42,3200;6,63900;2147483396,00000;0,02055;2147483396,00000;0,393;0,000
42,3300;6,63901;2147483396,00000;0,01988;2147483396,00000;0,390;0,000
42,3400;6,63901;2147483396,00000;0,01924;2147483396,00000;0,395;0,000
42,3500;6,63902;2147483396,00000;0,01857;2147483396,00000;0,393;0,000
42,3600;6,63903;2147483396,00000;0,01792;2147483396,00000;0,394;0,000
42,3700;6,63903;2147483396,00000;0,01723;2147483396,00000;0,392;0,000
42,3800;6,63903;2147483396,00000;0,01659;2147483396,00000;0,392;0,000
42,3900;6,63902;2147483396,00000;0,01592;2147483396,00000;0,394;0,000
42,4000;6,63899;2147483396,00000;0,01528;2147483396,00000;0,391;0,000
42,4100;6,63897;2147483396,00000;0,01462;2147483396,00000;0,396;0,000
42,4200;6,63896;2147483396,00000;0,01400;2147483396,00000;0,394;0,000
42,4300;6,63899;2147483396,00000;0,01334;2147483396,00000;0,396;0,000
42,4400;6,63902;2147483396,00000;0,01269;2147483396,00000;0,393;0,000
42,4500;6,63905;2147483396,00000;0,01205;2147483396,00000;0,394;0,000
42,4600;6,63904;2147483396,00000;0,01143;2147483396,00000;0,393;0,000
42,4700;6,63903;2147483396,00000;0,01082;2147483396,00000;0,394;0,000
42,4800;6,63903;2147483396,00000;0,01021;2147483396,00000;0,394;0,000
42,4900;6,63904;2147483396,00000;0,00955;2147483396,00000;0,395;0,000
42,5000;6,63906;2147483396,00000;0,00892;2147483396,00000;0,393;0,000
42,5100;6,63908;2147483396,00000;0,00829;2147483396,00000;0,392;0,000
42,5200;6,63906;2147483396,00000;0,00766;2147483396,00000;0,393;0,000
42,5300;6,63903;2147483396,00000;0,00703;2147483396,00000;0,391;0,000
42,5400;6,63901;2147483396,00000;0,00638;2147483396,00000;0,393;0,000
42,5500;6,63903;2147483396,00000;0,00576;2147483396,00000;0,394;0,000
42,5600;6,63908;2147483396,00000;0,00511;2147483396,00000;0,394;0,000
42,5700;6,63912;2147483396,00000;0,00451;2147483396,00000;0,392;0,000
42,5800;6,63917;2147483396,00000;0,00392;2147483396,00000;0,391;0,000
42,5900;6,63913;2147483396,00000;0,00337;2147483396,00000;0,393;0,000
42,6000;6,63910;2147483396,00000;0,00287;2147483396,00000;0,395;0,000
42,6100;6,63906;2147483396,00000;0,00242;2147483396,00000;0,395;0,000
42,6200;6,63910;2147483396,00000;0,00198;2147483396,00000;0,394;0,000
42,6300;6,63914;2147483396,00000;0,00159;2147483396,00000;0,392;0,000
42,6400;6,63917;2147483396,00000;0,00125;2147483396,00000;0,394;0,000
42,6500;6,63916;2147483396,00000;0,00096;2147483396,00000;0,393;0,000
42,6600;6,63914;2147483396,00000;0,00070;2147483396,00000;0,392;0,000
42,6700;6,63912;2147483396,00000;0,00050;2147483396,00000;0,394;0,000
42,6800;6,63915;2147483396,00000;0,00032;2147483396,00000;0,391;0,000
42,6900;6,63918;2147483396,00000;0,00022;2147483396,00000;0,392;0,000
42,7000;6,63921;2147483396,00000;0,00025;2147483396,00000;0,393;0,000
42,7100;6,63918;2147483396,00000;0,00025;2147483396,00000;0,392;0,000
42,7200;6,63915;2147483396,00000;0,00025;2147483396,00000;0,393;0,000
42,7300;6,63911;2147483396,00000;0,00025;2147483396,00000;0,395;0,000
42,7400;6,63910;2147483396,00000;0,00025;2147483396,00000;0,394;0,000
42,7500;6,63913;2147483396,00000;0,00025;2147483396,00000;0,392;0,000
42,7600;6,63917;2147483396,00000;0,00025;2147483396,00000;0,394;0,000
42,7700;6,63917;2147483396,00000;0,00025;2147483396,00000;0,393;0,000
42,7800;6,63913;2147483396,00000;0,00025;2147483396,00000;0,393;0,000
42,7900;6,63908;2147483396,00000;0,00025;2147483396,00000;0,392;0,000
42,8000;6,63904;2147483396,00000;0,00025;2147483396,00000;0,394;0,000
42,8100;6,63903;2147483396,00000;0,00025;2147483396,00000;0,391;0,000
42,8200;6,63903;2147483396,00000;0,00025;2147483396,00000;0,395;0,000
42,8300;6,63902;2147483396,00000;0,00025;2147483396,00000;0,393;0,000
42,8400;6,63901;2147483396,00000;0,00025;2147483396,00000;0,395;0,000
42,8500;6,63899;2147483396,00000;0,00025;2147483396,00000;0,393;0,000
42,8600;6,63899;2147483396,00000;0,00025;2147483396,00000;0,394;0,000
42,8700;6,63900;2147483396,00000;0,00025;2147483396,00000;0,393;0,000
42,8800;6,63902;2147483396,00000;0,00025;2147483396,00000;0,393;0,000
42,8900;6,63902;2147483396,00000;0,00025;2147483396,00000;0,393;0,000
42,9000;6,63899;2147483396,00000;0,00025;2147483396,00000;0,393;0,000
42,9100;6,63896;2147483396,00000;0,00025;2147483396,00000;0,391;0,000
42,9200;6,63893;2147483396,00000;0,00028;2147483396,00000;0,394;0,000
42,9300;6,63894;2147483396,00000;0,00028;2147483396,00000;0,392;0,000
42,9400;6,63895;2147483396,00000;0,00028;2147483396,00000;0,394;0,000
42,9500;6,63897;2147483396,00000;0,00028;2147483396,00000;0,396;0,000
